tweet;label
Sy sih blm mencoba,tp klo memang bnr sesuai komentar yg mengalami hal yg tidak baik hrsnya pihak terkait memperbaikinya dan jgn sampai keuntungan sepihak.sy cm ngingetin klo karma itu ada dan fakta,terlebih kita punya klrg,sayangi klrg bukan hanya dengan materi tapi dengan perilaku kita yg bermanfaa...Ulasan LengkapSy sih blm mencoba,tp klo memang bnr sesuai komentar yg mengalami hal yg tidak baik hrsnya pihak terkait memperbaikinya dan jgn sampai keuntungan sepihak.sy cm ngingetin klo karma itu ada dan fakta,terlebih kita punya klrg,sayangi klrg bukan hanya dengan materi tapi dengan perilaku kita yg bermanfaat utk org lain insa'alloh kebahagiaan klrg dunia dan akherat niscaya akan anda nikmati.;0
Katanya bisa daftar online,,saya mw daftarin anak Ke 2,,udah saya masukin no NIK ga Bisa keterangan Belum terdaftar Di DukCapil,,Saya masukin no KK jawaban keluarga sudah terdaftar,,Sedangkan Anak ke 2 Saya udah Ada Di KK &Akte Lahir,,Yang ngeluarin KK&Akte kan Dari DukCapil,Begitu anak Saya Lahir 2...Ulasan LengkapKatanya bisa daftar online,,saya mw daftarin anak Ke 2,,udah saya masukin no NIK ga Bisa keterangan Belum terdaftar Di DukCapil,,Saya masukin no KK jawaban keluarga sudah terdaftar,,Sedangkan Anak ke 2 Saya udah Ada Di KK &Akte Lahir,,Yang ngeluarin KK&Akte kan Dari DukCapil,Begitu anak Saya Lahir 2minggu langsung lapor Ke DukCapil,,Hubungi Call Center Ga nyambung2x,,;0
"Setelah aplikasi di update, untuk mengakses menu2 semakin lemot (menurut saya bukan masalah jaringan, Krn kami pakai WiFi lancar) dan sering muncul ""transaksi tidak dapat diproses..... "" Baru diulang 2-4 kali baru bisa akses ke menu tersebut. Mohoh diperbaiki kembali aplikasi nya, terimakasih 🙏🙏";0
Aplikasi yg terlalu sempurna ,berlebihan kesempurnaan aplikasi ini ,kenapa begitu ,karena setiap kali saya perbaharui aplikasi ini selalu masuk ulang ,masukkan akun ,masukkan akun & masukkan akun;0
April 2020 Ternyata unt pembayaran masih d angka kenaikan 100%, pdhl udh ad berita yg menyebar d berbagai media klo pembayaran bpjs balik ke tarif yg lama, ternyata, april fool blm ad kepastian antara BPJS sm pemerintah..;0
Performa aplikasi masi sangat lambat padhal sudah update, mana di saat sangat membutuhkan lagi, Berulang-ulang login selalu erro tidak biasa transaksi, tolong di perbaiki donk, saya akses jam 2 pagi juga susuah banget;0
Aplikasi tolong donk dibenerin kok eror mulu udh terdaftar masih jg g bisa login kata sandi salah lah anda blum terdaftar lah pdahal sudah terdaftar ini bukan nya mempermudah malah bikin kita ribet tolong donk di perbaiki biar kita lebih mudah.;0
Ini aplikasi gak bener Sudah daptar lama, tapi sekarang gak bisa login lagi. Tolong penjelasan nya.;0
aplikasi ini di perbaharui download ulang lagi kenapa jadi eror saya mau masuk tulisan nya transaksi belum dapat proses silahkan coba beberapa saat lagi , sebelum di perbaharui aplikasi ini saya bisa masuk kenapa ya bisa tidak masuk sekarang protes keras aplikasi ini jadi eror Kalau ada bintang 0 sa...Ulasan Lengkapaplikasi ini di perbaharui download ulang lagi kenapa jadi eror saya mau masuk tulisan nya transaksi belum dapat proses silahkan coba beberapa saat lagi , sebelum di perbaharui aplikasi ini saya bisa masuk kenapa ya bisa tidak masuk sekarang protes keras aplikasi ini jadi eror Kalau ada bintang 0 saya kasih bintang 0 penilaian saya tapi tidak ada;0
Ok lah.... tp tarf iuran knp dinaikan kelas paling melarat gini... pemerintah benar-benar mau perah rakyat kecil klo spt ini.....😡 Padahal pelayanan makin susah , bukan dipermudah pelayanannya... malah dipersulit. ***pembayaran iyuran memang dipermudah caranya, namun tarif bayarannya di naikan lagi...Ulasan LengkapOk lah.... tp tarf iuran knp dinaikan kelas paling melarat gini... pemerintah benar-benar mau perah rakyat kecil klo spt ini.....😡 Padahal pelayanan makin susah , bukan dipermudah pelayanannya... malah dipersulit. ***pembayaran iyuran memang dipermudah caranya, namun tarif bayarannya di naikan lagiiiiiiii*** covid 19 berefek... bagaimana ini!!!!!;0
Dengan berat hati saya kecewa dengan kebijakan iuran bpjs yang baru, sebelumnya di bln des 19 sudah saya lunasi untuk bulan jan-des 2020 via tokped, tapi kenapa malah masuknya kaya saldo deposit di app my jkn, akhirnya iuran nya ngikut peraturan baru.. gak adil sih, harusnya kalau memang bayar lunas...Ulasan LengkapDengan berat hati saya kecewa dengan kebijakan iuran bpjs yang baru, sebelumnya di bln des 19 sudah saya lunasi untuk bulan jan-des 2020 via tokped, tapi kenapa malah masuknya kaya saldo deposit di app my jkn, akhirnya iuran nya ngikut peraturan baru.. gak adil sih, harusnya kalau memang bayar lunas sebelum ada aturan iuran baru ya harusnya masih ngikut aturan iuran lama jangan malah kaya gini, saya ngrasa dibohongi;0
Dulu lancar2 aja. Skrg dikit2 update tiap mau buka. Cek premi ga bisa. Loading lama.. tolong donk kalo update, aplikasinya ditingkatkan lg. Banyak yg mengeluh tp ga ada respon.. kalo sdh oke baru tk kasi bintang 5;0
"Tidak bisa login....iuran naik, kualitas nol. Perbaiki dong...rakyat ditekan ""wajib"", tp mau bayar aja kadang sulit. Error lah, apa lah....ujung2nya diblokir, dipersulit...mana kalau dipakai pelayanan masih aja ada yang tidak mengenakkan..";0
Program kesehatan nasional gundulmu. Kalau merantau tidak bisa dipakai karena faskes 1 adanya di kampung. Padahal merantau juga masih di Indonesia. Mau berhenti tidak bisa. Tidak disetor kena sanksi. Ribet bener.;0
Tidak bisa daftar akun, saat memasukkan email dan simpan email selalu dapat pesan transaksi tidak dapat diproses, silahkan coba beberapa saat lagi. Dicoba puluhan kali ttp seperti itu.;0
Di update malah gk bisa di akses... Cacha nya gk muncul jadinya gk bisa login... Piye lah... Udh di trial error belum cieh ??;0
Saya baru download, tetapi untuk daftar online nomer antrian periksa tidak bisa. Apakah ada solusinya?;0
"Tolong di bantu, kenapa tidak bisa login. Saat akan masuk keluar notif ""transaksi blm dapat di proses,silahkan coba beberapa saat lgi."" Berulang kali di coba tetap tidak bisa login.";0
Aplikasi tiba tiba terhenti pada saat pilih menu rubah data diri peserta dan juga menu kartu....mohon segera di perbaiki;0
Saya jauh2 datang ke Kantor BPJS .ternyata disuruh Daftar ONLINE karena Dampak CORONA,setelah Didownload APP JKN,tp gak bisa juga Daftar Online,Karna Ada Keterangan Belum ada Nama Keluarga yg belum terdaftar...Bagaiman sini Aplikasi ini .tolong diperbaiki lagi layanan ya pak pemerintah...kami jgn se...Ulasan LengkapSaya jauh2 datang ke Kantor BPJS .ternyata disuruh Daftar ONLINE karena Dampak CORONA,setelah Didownload APP JKN,tp gak bisa juga Daftar Online,Karna Ada Keterangan Belum ada Nama Keluarga yg belum terdaftar...Bagaiman sini Aplikasi ini .tolong diperbaiki lagi layanan ya pak pemerintah...kami jgn selalu dipersulit...;0
Tiap buka aplikasi harus update terus,,,kurang profesional ah...harusnya cukup update 1 atw 2 kali,kalo harus update tolong nggk usah pake log in lagi. Ribet bet bet bet....you now.;0
Dulu pernah bisa masuk apk ini, tp mau masuk lagi selalu gagal, tidak bisa di akses,,, bagaimana ini kenapa sulit? Dan selalu harus masuk dari awal lagi yang ujungnya tetap tidak bisa;0
Saya lupa email saya bahkan hp saya hilang dri kemarin sudah tlp call center katanya mau bantu update email tp pada nyatanya email baru ga bisa dipake juga.sudah 2 hari... tlg dong bantu karena kalo tlp callcenter jarang teragkat dgn cepat pernah sudah habis seratua ribu ga keangkat juga... mohon ba...Ulasan LengkapSaya lupa email saya bahkan hp saya hilang dri kemarin sudah tlp call center katanya mau bantu update email tp pada nyatanya email baru ga bisa dipake juga.sudah 2 hari... tlg dong bantu karena kalo tlp callcenter jarang teragkat dgn cepat pernah sudah habis seratua ribu ga keangkat juga... mohon bantuannya ini bnar2 darurat;0
Bpjs koq gini ya... daftar disuruh online tp ga bisa mulu.. dtg ke kantor nya katanya skrg lh off line.. ditlp call centre tp susah bgd..;0
BURUK SEKALI...!!!Setiap pembaruan aplikasi kenapa harus login ulang BAGAIMANA KALAU LAGI KEADAAN DARURAT;0
Dari kemarin mau cek premi gak bisa,, terus di suruh update,,, setelah update malah gak bisa login sama sekali😑;0
woy, yg bener aja dong. ini udah download. biasanya bisa login. sekarang ngga bisa. tlp ke call center ampe habis 50rb tu pulsa kaga ada nyambung nya. gimana sih. jgn cuma minta di bayar tiap bulan dong.;0
Kok di Kartu digital alamatnya beda dengan Alamat surat di data peserta, ngga akurat.. Alamat surat update 05-06-2019, gimaba solusinya;0
Mana diaplikasi akan mematuhi keputusan mahkamah agung ternyata tagihan masih belum turun gmn masyarakat mau percaya saya persilahkan pihak BPJS jawab mana skrg ada virus Corona;0
Tidak bisa logi tidak terdaftar di sistem tapi pas mau di reset akun tidak bisa sudah terdaftar di sistem nu bener teh yang mana atuh mau login meni syuuuusssah;0
Login aplikasi sulit, butuh beberapa kali percobaan baru bisa masuk. Captcha lambat muncul padahal koneksi internet bagus. Setelah berhasil pun loading lambat. Pada menu pengaduan kolom tempat kejadian (provinsi & kota) tidak muncul pilihannya. Begitupun dengan kolom keluhan.;0
Tolong untuk kerjasama dengan Rs nya lebih baik, sehingga pasien yg memakai BpJs tidak di ANAK TIRI kan, setiap yg pakai bpjs, pasti kamar di bilang penuh. Padahal keluarga saya bayar iuran, dan skrang iurannya pun naik 100% ..tolong lebih baik lagi..trmksh;0
Tolong dong sistem aplikasi jkn mobile ini di perbaiki. Saya baru download ulang aplikasinya begitu saya login user dan password kenapa transaksi tidak dapat di proses terus? Bagaimana ini utk peningkatan pelayanan dari pihak bpjs kesehatan, sedangkan saya sebagai peserta ingin mengetahui info jika ...Ulasan LengkapTolong dong sistem aplikasi jkn mobile ini di perbaiki. Saya baru download ulang aplikasinya begitu saya login user dan password kenapa transaksi tidak dapat di proses terus? Bagaimana ini utk peningkatan pelayanan dari pihak bpjs kesehatan, sedangkan saya sebagai peserta ingin mengetahui info jika saya ingin pindah faskes, pindah kelas, riwayat diagnosa berobat, dan juga riwayat transaksi proses pembayarannya? Mohon dong dari pihak bpjs kesehatan sistem aplikasi ini di perbaiki.;0
Kenapa saya melakukan perubahan faskes A setelah ada email masuk memang berhasil menjadi faskes A, tetapi setelah buka aplikasi ini kok faskes saya bukan A tetapi B, bagaiamana kalau saya berobat ke A tidak mau melayani karena di data aplikasi saya adalah B. Bagaimana nasib saya jika pengobatan saya...Ulasan LengkapKenapa saya melakukan perubahan faskes A setelah ada email masuk memang berhasil menjadi faskes A, tetapi setelah buka aplikasi ini kok faskes saya bukan A tetapi B, bagaiamana kalau saya berobat ke A tidak mau melayani karena di data aplikasi saya adalah B. Bagaimana nasib saya jika pengobatan saya ditolak;0
Setelah update kenapa muncul notifikasi transaksi tidak dapat dilakukan terus... Nggak bisa buka menu yg ada. Padahal Jaringan wifi / data telepon semua bagus. Tolong diperbaiki..;0
Sblmnya BPJS saya ikut perusahaan dan skrg sdh non aktif ... Bagaimana cara peralihan ke BPJS mandiri ? Karena ke kantor bpjs kes cabang , call center , tlfn kantor cabang pun jg NO RESPON ! ... Mohon penjelasanya ... Terima kasih jika postingan saya ini di respon/jawab;0
Mau mengubah faskes aja sulit sekali . petugas nya tdur semua apa sih.. Ini aplikasi bener2 ga ad fungsi nya.;0
Mobile JKN sering eror. . Layanan lwt telpon 1500400 berbayar mahal, itupun jarang di angkat. Sdh mengeluarkan pulsa jadi sia2;0
"""Anda memasuki masa denda pelayanan rawat inap tingkat lanjut"" maksudnya gimana si padahal tagihan NOL";0
Kalau sudah update aplikasi selalu login dimulai dari awal lagi, sehingga sering lupa nmr KISnya karena gak kebawa dan lupa passwordnya, jadinya mejengkelkan sekali, sangat tidak membantu saat mau masuk aplikasi..;0
ini team iT nya kepinteran atau efek PSBB ga terima gaji sampai bikin aplikasi ga guna kyk gini abis di update malah ga bisa kebuka...hadeeeehhhh...;0
Mohon kerjasama nya BPJS, karena situasi lg begini keuangan sangat mengkhawatirkan, jangan kan untuk iuran BPJS, untuk sehari hari saja sulit 🙏 semoga ad sedikit keringanan. Terimakasih;0
Admin ketersediaan kamar di RS harus update di mobile JKN, krna rentan permainan, sering tidak ada kamar, padahal ada, yg penting ada duit beres. Fasilitas konsultasi dokterny masih kosong tak ada dokter yg bisa diajak konsultasi, cuma melengkapi fasilitas aja, iuran udah naik 100% tidak sebanding d...Ulasan LengkapAdmin ketersediaan kamar di RS harus update di mobile JKN, krna rentan permainan, sering tidak ada kamar, padahal ada, yg penting ada duit beres. Fasilitas konsultasi dokterny masih kosong tak ada dokter yg bisa diajak konsultasi, cuma melengkapi fasilitas aja, iuran udah naik 100% tidak sebanding dgn pelayanan.;0
"Selamat pagi min,, min sy mau tanya ini aplikasi gmna yaa, masa sy daftar pake nmor kartu BPJS jawaban nya""NOMOR KARTU ANDA BELUM TERDAFTAR"". padahal kemarin-kemarin sy pake mobile JKN buat cek BPJS sy.. Mohon bantuan nya min...";0
"COBA TOLONG DONG INI KENAPA SIH BENTAR"" HARUS DI UPDATE TERUS!!! KALO GAK DI UPDATE GAK BISA MASUK! SEKALINYA UDH DI UPDATE HARUS MASUK ULANG AKUN NYA LAGI!!! TOHTELAH DI UPDATE JUGA GA ADA PERUBAHAN APA""NYA PERASAAN!! TOLONG DONG JGN TRUS""AN HARUS UPDATE MULU!!!! BIKIN SUSAH SEMUA ORANG AJA!! GIMAN...Ulasan LengkapCOBA TOLONG DONG INI KENAPA SIH BENTAR"" HARUS DI UPDATE TERUS!!! KALO GAK DI UPDATE GAK BISA MASUK! SEKALINYA UDH DI UPDATE HARUS MASUK ULANG AKUN NYA LAGI!!! TOHTELAH DI UPDATE JUGA GA ADA PERUBAHAN APA""NYA PERASAAN!! TOLONG DONG JGN TRUS""AN HARUS UPDATE MULU!!!! BIKIN SUSAH SEMUA ORANG AJA!! GIMANA SIH NIH PELAYANAN NYA!!!!";0
Apakah berobat ke klinik selain membawa kartu bpjs kesehatan. Jga harus membawa ktp. Barusan saya nganter istri berobat tapi tidak bisa karena ktp gak kebawa. Di karna kan jarak rumah jauh dri klinik. Di suruh balik lagi saya gak mau. Ujung ujung nya berobat juga menggunakan uang pribadi.;0
Saya kan sudah daftar peserta baru, terus udah masukin email. Katanya lagi bermasalah. Eh malah kode nya sudah dikirim lewat email, tapi kan kodenya gabisa dimasukin di aplikasi. Gimana siii huhu. Mo nangis;0
Tolong dong perbaiki aplikasinya jgn bikin kecewa orang... Sering bamget muncul kata-kata transaksi belum dapat dilakukan coba ulangi beberapa saat lagi... Ngawur tuh... Jadi sudah pengen rubahin data lewat aplikasi ini tuh.. Perbaiki dong;0
Dear bapak/ibu Per tanggal 01 - 04 - 2020 saya membayar tagihan iuran bpjs untuk kelas lll kenapa tagihannya masih 42000.00 per orang Seharusnya kan 25.500 per orang Karna oleh pemerintah sudah di turunkan ke semula dari 42000 menjadi 25.500 per orang untuk yg kelas lll Terima kasih...;0
Saya mau mengetahui kartu bpjs pbi saya masih aktif atau tidak disuruh daftar sudah saya ikuti tapi jawabannya NO.KTP/ NIK sudah terdaftar pada NO kartu yang berbeda. Itu bagaimana solusinya?;0
Aplikasi sangat buruk. Tidak bisa membantu. Susah login. Susah untuk akses pindah faskes.;0
Update terus padahal apk sering eror, kalo ga niat ngga usah bikin apk. Eror mulu !!!;0
Saya sudah daftar bpjs kesehatan dan sudah terdaftar, tapi Gabisa masuk ke aplikasi nya anehh!!!;0
Setelah di update tidak bisa login, ada apa,, Bagaimana mau skrining kesehatan,,,;0
Gimana saya mau menambahkan anggota keluarga, anak saya mau saya daftarin. Gak bisa bisa.;0
Sangat baik...tp ribet...soal kartu karena minta cetak namun tidak digubris...mohon jangan dipersulit;0
Aplikasi tidak bisa dibuka setelah di download. Gimana ini.... Please dong solusinya ....;0
Kenapa tidak bisa dibuat login ? Padahal data udah sesuai. Apakah ada skrip coding yang salah sampai database belom bisa diakses? Buat developer aplikasi ini diperhatikan kembali. Jangan sampai mengecewakan dalam menggunakan aplikasi ini.;0
"Semenjak gati tahun BPJS saya jadi naik satu keluarga perbulan nya harus bayar 500rb lebih.. Pas""kita mau pakai BPJS bisa di pakai cmn obatin sakit panas dingin.. Sy pernah pakai BPJS untuk operasi anak sy yg langgit langgit dalam mulut nya itu selalu di tundah2..dan sy penasaran knp di tundah2 di s...Ulasan LengkapSemenjak gati tahun BPJS saya jadi naik satu keluarga perbulan nya harus bayar 500rb lebih.. Pas""kita mau pakai BPJS bisa di pakai cmn obatin sakit panas dingin.. Sy pernah pakai BPJS untuk operasi anak sy yg langgit langgit dalam mulut nya itu selalu di tundah2..dan sy penasaran knp di tundah2 di sy tanya ke pihak rumah sakit dan sy sangat kecewa penjelasan nya.. Alasannya sikat bangat pihak rumah sakit bilang BPJS.. Tidak merayani operasi ini asala itu untuk kecantikan.apah lagi skrng byr mhl";0
Hai INI SERIUS ya... kenapa semain-main ini bikin aplikasi.. no kartu gak bisa keluar hei gak bisa ganti data faskes!! Terus admin yg jawabin pertanyaan kemana??? Ini gak ada yg urus apa gimana??;0
Tolong lah aplikasi di perbaiki. Udah di update gak bisa di buka. Kalau gak di update sama saja gak bisa di buka. Terlalu sedih untuk aplikasi yang seharusnya bisa di akses oleh semua rakyat Indonesia;0
Kenapa setiap saya mau masuk tidak pernah bisa? Padahal setiap kali disuruh update selalu langsung saya update,dan setiap kali mau masuk saya sudah pastikan nomor bpjs ,pasword saya benar ,tapi tetap saja tidak bisa masuk..Tolong ya ,untuk memperbaiki semuanya !;0
Aplikasi Gak Beres... Masak eror terus... udh di restart, giliran mau masuk ke menu2 yg tersedia, eh malah muter2 terus.. ujung2nya transaksi belum bisa dilakukan.. Tolong dong IT nya... servise lebih baik..;0
Aplikasi error mulu, sengaja yah biar kita ga bisa liat ? Dari 2019 ga bisa buka aplikasi ini. Entahlah bpjs mandiiri aja masih bayar aja bgini rasanya kaya direndahin. gimana free. mending free kalih yah sekalian.;0
Apa apaan aplikasinya,tidak bisa digunakann mksdnya aplikasi ini apa yaa,saya sudah coba buat masuk kan nik jika belum oernah buat malahhh ,nik anda belum terdaftar maksud nya apaa cobaakk ,klo ada yang paham tolong lahhh klo kek gini apa cobak gunanya aplikasi ini;0
Aplikasi apaan, LOGIN aja kagak bisa. Pdhl BARU DOWNLOAD, daftar udah, LOGIN kagak bisa. Tolong perhatikan keluhan Masyarakat! Kalau kagak niat buat aplikasi, mending hapus aja ganti baru. Sukanya kan buat Anggaran baru biar ada proyek baru. :-);0
maaf ini aplikasi kok kalau mau daftar susah ya,padahal kalau daftar lewat online harus download ini,disatu sisi sementara ini tidak melayani offline atau tidak bisa kekantor langsung diakrenakan lagi ada virus corona,trus solusinya gimana ya?padahal lagi butuh banget segera punya bpjs;0
"Sinyal 4G buat nonton youtube dll kenceng, giliran buka aplikasi JKN nggak bisa, Masuk ke Data diri loading terus.. ujung"" nya Silahkan coba lagi.. , Server Aplikasi JKN Lemot!!!";0
Mau tanya min, kenapa pas mau register, tanggal lahir tidak sesuai ya, ada keterangan tanggal lahir tidak sesuai dengan kepesertaan bpjs ya? Padahal tanggal lahir sudah sesuai dengan ktp dan kk.;0
Kenapa login gagal trus iya.... Dr hr sabtu kmren sampek sekarang masih blon bisa login... Ini aplisaksi yg trobel kah ?? Tolong segera d perbaiki karena banyak yg sedang membutuhkan dg cepat. Trima ksih;0
Hallo admin, bpk/ibu saya ingin tanya bagaimana kalo kartu KIS BPJS Kesehatan sudah diberikan dan terdaftar namun NIK Nya tidak tercantum dikartu nya. Dikarnakan Kartu BPJS ini milik 1 keluaraga Harap petunjuknya tri.akasih;0
Keluarga istri saya semua sudah daftar bpjs kesehatan tapi pas kartu nya sampai ternyata kartu a/n istri saya tidak ada... kenapa bisa kaya gitu ??? Sedangkan yang lain ada.;0
Aplikasi ga jelas, masak ga bisa terus. Tolong diperbaiki sebaik mungkin agar lebih mempermudah peserta;0
Ini gimana ya, saya udah upgrade tp masukan email dan password sudah tp kenapa gak muncul capta nya jd gk bisa login;0
Sy sdh kehilangan kartu sy dan hanya membawa aplikasi ini jika ingin berobat tp ketika diupdate harus masuk lg dgn memasukkan nomor bpjs yg sy sdh tdk sempat simpan;0
Aduuuhhh ini aplikasi koq minta update terus sih, bikin ribet aja klo mau dipakai... dan jika diperhatikan sama aja tuh dengan yg sebelumnya... yang ada hanya makan memory lebih besar 😵😵😵;0
Katanya untuk mempermudah, ini malah mempersulit, setiap buka aplikasinya minta di update terus padahal baru2 udah update, kami itu beli kuota pake duit woeeee bukan pake daun, premi udah dinaikin tapi kerjaan kek tai gak jelas gini;0
Keseringan Update. Kuota jadi boros. Kaoo butuh cepet jadi susah. Apalagi kalo lagi berada di daerah susah sinyal. Developer nya juga ga kunjung merespon beberapa keluhan pengguna / pengulas aplikasi.;0
barusan daftar pengguna mobile. tapi susah banget. berkali-kali masukin e mail, dapet verivikasi tapi pas konfirmasi gagal mulu. transaksi belum bisa diproses. gimana sih nih, ga jelas, ribet daftarnya.;0
"Aplikasi sangat tidak membantu. Tidak dapat dibuat login sama sekali selalu saja ""silahkan coba beberapa saat lagi"" tapi ber jam jam saya coba terus tetap saja tidak bisa. Tolong diperbaiki. Terimakasih";0
Sangat buruk aplikasinya, saya ini dalam kondisi penting, dan kenapa saat saya masuk opsi daftar dan sudah saya isi semua malah belum bisa diproses tunggu beberapa saat sampai puluhan kali, sekali bisa masukin kode jawabannya sama masih belum bisa diproses,,,, jadi ini tolong lah perbaiki atau tidak...Ulasan LengkapSangat buruk aplikasinya, saya ini dalam kondisi penting, dan kenapa saat saya masuk opsi daftar dan sudah saya isi semua malah belum bisa diproses tunggu beberapa saat sampai puluhan kali, sekali bisa masukin kode jawabannya sama masih belum bisa diproses,,,, jadi ini tolong lah perbaiki atau tidak bisa mengurus hapus saja nih aplikasi;0
Saya kasih bintang 2, karna mulai dari login saya tidak temukan problem apapun, kartu bpjs punya ku tertulis, tidak ada tagihan(gratis) Tapi Tinggal nunggu cek dari kantor bpjs nya aja lagi, apakah benar² tidak ada tagihan(progran gratis) atau Mandiri,;0
Proses loading nya terlalu lama. Dan sekalinya sudah tdk loading transaksi tidak dapat diproses. Ulang lagi proses nunggu loading lagi tdk dpt diproses lagi. Harap diperbaiki karna aplikasi ini sebenarnya sangat penting namun jalannya aplikasi ini kurang memuaskan.;0
Selamat siang.. saya mau tanya. Knapa aplikasi ini susah banget di akses. Saya mau login selalu tidak bisa di proses. Tolong di perbaiki. Agar memudahkan saya untuk mengakses aplikasi ini. Terima kasih;0
Tolong bantu saya bagaimana cara mengetahui no kartu bpjs saya,dan saya sudah daftar lewat online dan itu sudah terdaftar tapi saya lupa no kartunya.. Tolong di bantu ya karena saya belum begitu paham terimaksih..;0
Tolong dong diperbaharui aplikasinya biar lebih baik lagi supaya tidak menyusahkan orang lain yang menggunakannya, apalagi saat keadaan lagi genting, tapi tiba2 aplikasinya gak bisa dibuka tapi selalu minta di update terus, pdhal udah bbrpa kali di update. Gimana solusinya ..;0
lelet sekali ini server aplikasinya, tolong diperbaikilah, kalian sudah menaikkan iuran masa sistem tetep ga ada perubahan, tolong yg adil. masa pindah menu aja butuh waktu 1 menit, tolong lah dev app yg ga becus diganti aja;0
Saya download aplikasi ini karena ada sosialisasi dari BPJS, petugasnya dengan percaya diri bilang aplikasi ini bagus, punya banyak manfaat dan memudahkan peserta/calon peserta BPJS, tapi setelah di instal ternyata hampir semua menu tidak dapat digunakan, BPJS tidak serius menggarap aplikasi ini, sa...Ulasan LengkapSaya download aplikasi ini karena ada sosialisasi dari BPJS, petugasnya dengan percaya diri bilang aplikasi ini bagus, punya banyak manfaat dan memudahkan peserta/calon peserta BPJS, tapi setelah di instal ternyata hampir semua menu tidak dapat digunakan, BPJS tidak serius menggarap aplikasi ini, saya kecewa dan merasa tertipu oleh petugas sosialisasi tersebut.;0
semoga ulasan ini terbaca oleh para pejabat bpjs yg terhormat.. DANA IURAN BPJS SUNGGUH SANGAT BESAR DENGAN GOTONG ROYONG RAKYAT AKAN TERTOLONG!!! masa bikin aplikasi aja ga serius sih!! NORAK BANGET SUMPAH... LOGIN AJA GA BISA SAT!! menaikan harga iuran boleh2 aja ASALKAN dengan kualitas pelayanan ...Ulasan Lengkapsemoga ulasan ini terbaca oleh para pejabat bpjs yg terhormat.. DANA IURAN BPJS SUNGGUH SANGAT BESAR DENGAN GOTONG ROYONG RAKYAT AKAN TERTOLONG!!! masa bikin aplikasi aja ga serius sih!! NORAK BANGET SUMPAH... LOGIN AJA GA BISA SAT!! menaikan harga iuran boleh2 aja ASALKAN dengan kualitas pelayanan yg BAIK!!! itu sungguh sangat kita harapkan.. terkadang disaat waktu dan jarak yg tidak bisa di permudah,kenapa bpjs justru mempersulit KEADAAN.. SEMOGA KALIAN SEMUA SELALU SEHAT DALAM BEKERJA!!!!;0
Aplikasi kurang profesional....aplikasi eror..mau log'in sangat susah...tolong perbaiki aplikasinya..agar masyarakat bisa menggunakan aplikasi ini dengan baik, tolong bijak dalam menangani semua keluhan masyarakat untuk pengaduan - pengaduan.. aplikasi ini di buat untuk mempermudah masyarakat, bukan...Ulasan LengkapAplikasi kurang profesional....aplikasi eror..mau log'in sangat susah...tolong perbaiki aplikasinya..agar masyarakat bisa menggunakan aplikasi ini dengan baik, tolong bijak dalam menangani semua keluhan masyarakat untuk pengaduan - pengaduan.. aplikasi ini di buat untuk mempermudah masyarakat, bukan untuk mempersulit masyarakat mendapatkan pelayanan kesehatan terbaik dari pihan yang menyediakan pelayanan kesehata. Jadi ulasan dari masyarakat untuk mengkoreksi pelayanan yang kurang baik .........;0
Udah download, tapi pas mau daftar no bpjs salah gitu teruss..., pdahal udh bener, udh sesuai kartu, orang klau priksa no.ny juga itu, dan udh diulang berkali2 tp ttep aja no bpjs salah..., hmmm.., trs harus gimana???;0
Ini aplikasi gak niat apa ya..? Klik menu ini tidak dapat diakses klik menu itu idak bisa di akses, menu yg lain lagi gak bisa juga.. Percuma buat aplikasi kalo gak bisa digunain..;0
Kesel bgt elah, gak bisa diapa2in, klik ini gak bisa klik itu gak bisa. Loading & eror aja kerjanya. Udah di unistall/install ulang malah makin parah. Login aja gk bisa.;0
gimana cara daftar baru peserta bpjs mandiri.. sudah datang ke kantornya lamgsung infonya suruh daftar via aplikasi karena lagi ada virus corona... coba pake aplikasi malah ga bisa daftar.. sudah coba pake nik suami ataupun saya juga masih ga bisa.. mohon solusinya...;0
Aplikasi ini gimana toh. Pas Daftar masukin NIK. SELALU Belum ada Data Kluarga yg Belum Terdaftar .Silakan Masuk kan NIK lainya. PUSING saya Kantor Bjs Nolak/tutup kty suru daftar on line /via Splikasi . Kenyataanya ZOONK;0
Tolong diperbaiki sistem dan jaringannya secepatnya... Agar seluruh masyarakat tidak mengeluh lagi..;0
Tidak ada informasi yang terlihat di dalam aplikasi padahal udah di update, kenapa yah...?;0
Kenapa aplikasinya nggak bisa di klik..??? Nggak bisa di apa apain ini gimana..??;0
Ini abis di update mau login captca nya mana dek??? Gmn mau login kalau captca nya gk ada picture nya...;0
pembayaran BPJS masih tetap sama jumlahnya? cari makan aja susah lagi situasi gini apalagi buat bayar bpjs, +62 miris;0
Masa iya sudah melakukan pembayaran tapi kartu bpjs kelurga saya di non aktfikan karena premi. Yang benar saja atu.;0
Mengecewakan !!!!! Tolong perbaiki web jkn nya . Kenapa gak bisa login .;0
Setelah di update jadi ga bisa login. Angka captcha ga muncul. Dicoba berkali2 tetap ga bisa :( :(;0
